"NUTS","Name","Country","Year","GDP_growth","Employment_abs","Labor_Productivity_abs","Wage_EUR","Activity_rate","NEET_share","Life_exp","Fertility_rate","Pop_edu_1","Pop_edu_2","Pop_edu_3","inv_rate","GVA_primary","GVA_services","GVA_public","GFCF_share","GDP_EUR","GDP_capita","Population_abs","Pop_growth","emp_rate","unemp_rate","Migration_rate"
"DEB1","Koblenz","Germany",2015,0.00943752116100413,733800,62162.93,2960.92416666667,0.684,0.088,80.6,1.54,0.154,0.623,0.222,0.212580578336156,0.321435969925545,0.420808403299904,0.257758063926495,0.208524128186982,41829691728.4249,28210.6960859646,1482760,0.00471608619054072,0.574,0.034,0.0114192451913998
"DEB1","Koblenz","Germany",2016,0.00293310910568041,741800,62893.01,3044.62916666667,0.689,0.093,80.7,1.65,0.169,0.599,0.232,0.211613683491295,0.323719940291259,0.415099550279855,0.261182890160199,0.210808666632791,42164300652.2265,28293.441135532,1490250,0.00505139064986916,0.589,0.034,0.0058057372924006
"DEB1","Koblenz","Germany",2017,0.0301094673368576,749000,65165.87,3130.65083333333,0.685,0.097,80.7,1.62,0.167,0.59,0.243,0.226335306006916,0.325729862701009,0.414679783468192,0.259592627369311,0.228839812553877,43502919745.0342,29145.3415772496,1492620,0.00159033719174635,0.588,0.031,0.00410084281330814
"DEB1","Koblenz","Germany",2018,0.00452422034852411,756400,66243.78,3197.02083333333,0.692,0.077,80.7,1.63,0.154,0.591,0.255,0.239675955556835,0.324917006796695,0.413386986399966,0.261698221431846,0.247347097233906,43753899362.5856,29277.201524678,1494470,0.00123943133550401,0.59,0.027,0.00541596686450715
"DEB1","Koblenz","Germany",2019,0.00972917080998125,761400,68052.17,3309.79166666667,0.697,0.084,81.1,1.62,0.151,0.585,0.264,0.236340544557742,0.31978471271827,0.414192426393895,0.266029286095209,0.249345518303342,44255858597.6883,29562.0444191499,1497050,0.00172636453056937,0.601,0.022,0.00485955712902041
"DEB2","Trier","Germany",2009,-0.0507252233864244,252600,47749.94,2432.77083333333,0.685,0.093,80.3,1.34,0.137,0.607,0.257,0.273177812913188,0.318918569064196,0.410853143232273,0.270228287703531,0.244930611974201,12062600000,23301.897362392,517666,0.00121848381930852,0.583,0.046,-0.000173857274767901
"DEB2","Trier","Germany",2010,0.0350824062803861,253000,49898.84,2498.95,0.69,0.076,80.8,1.38,0.139,0.618,0.243,0.300297813100252,0.334493453398418,0.399069554337674,0.266436992263908,0.272649349468111,12500304903.1614,24119.3839927633,518268,0.00116291199344751,0.584,0.041,0.00160920604783625
"DEB2","Trier","Germany",2011,0.0422817636079011,255600,52212.18,2525.77916666667,0.682,0.08,80.7,1.31,0.137,0.598,0.265,0.303020943763199,0.339240548594706,0.401370652019667,0.259388799385627,0.278517175638483,13033666565.3679,25139.1940851135,518460,0.00037046470166014,0.579,0.041,0.0026462986537052
"DEB2","Trier","Germany",2012,0.00444968803211389,255500,53126.78,2587.65,0.677,0.082,81.3,1.3,0.133,0.591,0.276,0.309419320968919,0.348136724934172,0.387699021401209,0.264180659344265,0.288202213927567,13088379678.2631,25251.055656171,518330,-0.00025074258380588,0.586,0.027,0.00274149672988251
"DEB2","Trier","Germany",2013,0.0117921089388441,254600,55212.69,2667.36833333333,0.685,0.076,81,1.38,0.137,0.588,0.275,0.270088120362607,0.350701640589157,0.388876584030755,0.260429685646031,0.257643357443981,13252427828.4271,25548.8188552894,518710,0.00073312368568286,0.589,0.03,0.00460951205876116
"DEB2","Trier","Germany",2014,0.00890401010572318,255200,56657.68,2748.44,0.704,0.063,81.2,1.41,0.12,0.622,0.257,0.280073137378424,0.344391008404653,0.395318285881106,0.260298388211975,0.271723754265268,13416567167.1127,25776.3057965662,520500,0.00345086850070367,0.603,0.03,0.00774831892411143
"DEB2","Trier","Germany",2015,0.00624402153180409,257700,58199.38,2825.9325,0.708,0.064,80.8,1.46,0.13,0.618,0.252,0.261806456395241,0.349534857862941,0.390660094140321,0.259805047996738,0.25824675628054,13676454453.3648,25937.2536049703,527290,0.013045148895293,0.605,0.029,0.0233533729067496
"DEB2","Trier","Germany",2016,0.0143975182270308,259800,59786.96,2901.14166666667,0.707,0.07,81.3,1.53,0.138,0.602,0.261,0.246614423200675,0.355767993250297,0.383903673726208,0.260321182914099,0.247006376893606,13963607107.543,26310.685686507,530720,0.00650495932029813,0.606,0.027,-0.00563008742839916
"DEB2","Trier","Germany",2017,0.0049129767902837,260500,60591.48,2981.2975,0.71,0.056,81.1,1.52,0.125,0.6,0.275,0.26774565498622,0.350546993644187,0.381904212835368,0.267548793520445,0.272189971431446,13990963663.9906,26439.9494746212,529160,-0.00293940307506783,0.61,0.02,0.00385327689167738
"DEB2","Trier","Germany",2018,0.00370356873993275,260300,62237.23,3063.98583333333,0.723,0.075,80.9,1.46,0.11,0.607,0.284,0.321163383291777,0.349686275584295,0.381586157766392,0.268734416527386,0.333162004874572,14073033333.3333,26537.8716449808,530300,0.00215435785017764,0.617,0.025,0.00552894587969074
"DEB2","Trier","Germany",2019,0.00250450895548246,260200,64137.68,3163.41166666667,0.724,0.069,81.7,1.49,0.106,0.6,0.294,0.296080099992022,0.347804696433795,0.38045501688695,0.271733638273542,0.314614453823336,14155103002.6761,26604.3359821751,532060,0.00331887610786347,0.631,0.02,0.00633575160696162
"DEB3","Rheinhessen-Pfalz","Germany",2009,-0.0459958718045102,940300,60571.02,2938.62333333333,0.643,0.112,80.4,1.31,0.173,0.573,0.253,0.226004676282943,0.364840148669766,0.41172634736871,0.223433503961524,0.202635390787545,56955500000,28593.1950249131,1991925,-0.00075598264701279,0.548,0.058,2.56033736209948e-05
"DEB3","Rheinhessen-Pfalz","Germany",2010,0.0685369636869409,942500,64804.87,2979.00916666667,0.646,0.108,80.7,1.37,0.173,0.564,0.263,0.219597695288599,0.386627356429008,0.399866335479735,0.213506308091256,0.1983042918118,60810080759.3437,30552.8857940292,1990322,-0.00080474917479322,0.546,0.06,0.00173539758893285
"DEB3","Rheinhessen-Pfalz","Germany",2011,0.0261476221811228,954500,66550.58,3061.41166666667,0.653,0.097,80.5,1.36,0.164,0.562,0.275,0.234876237406729,0.38856807161834,0.398069250936001,0.21336443107787,0.214625178367512,62405073355.6777,31351.7711083144,1990480,7.93841398527474e-05,0.556,0.052,0.00359209838832844
"DEB3","Rheinhessen-Pfalz","Germany",2012,0.0175594407203061,967000,67890.31,3134.87166666667,0.662,0.097,80.7,1.38,0.165,0.555,0.28,0.215890879304819,0.395818600241835,0.391249857968758,0.212933237684831,0.200156085465875,63601363757.538,31902.2906745675,1993630,0.00158253285639645,0.565,0.043,0.00482436560445017
"DEB3","Rheinhessen-Pfalz","Germany",2013,-0.00755371787763244,974200,68485.88,3231.13916666667,0.671,0.102,80.7,1.4,0.169,0.544,0.287,0.244471373826308,0.379111986038208,0.404620259599982,0.216269421242393,0.231809797117155,63269111928.8099,31661.3097711616,1998310,0.00234747671333196,0.572,0.044,0.00531699285896583
"DEB3","Rheinhessen-Pfalz","Germany",2014,0.0136005844611478,982700,70062.64,3306.04083333333,0.676,0.08,81.4,1.47,0.158,0.576,0.267,0.241056649554889,0.375022182929308,0.40970337793581,0.215274439134882,0.23201963492949,64398860055.705,32091.9220888548,2006700,0.00419854777286807,0.577,0.039,0.0077191408780585
"DEB3","Rheinhessen-Pfalz","Germany",2015,0.0241019481015645,991700,72914.7,3377.21333333333,0.673,0.091,80.9,1.51,0.158,0.563,0.278,0.238613074381512,0.387133177638346,0.400066418928165,0.212721992198851,0.233524087328962,66459097121.4779,32865.3999295199,2022160,0.00770419096028305,0.571,0.041,0.0117725600348143
"DEB3","Rheinhessen-Pfalz","Germany",2016,0.00291082731458139,998100,74254.61,3421.56083333333,0.686,0.098,81.4,1.6,0.176,0.547,0.277,0.234589638962608,0.389416283171519,0.398104677317117,0.212479039511364,0.232992508848238,67190143053.8993,32961.0654333394,2038470,0.00806563278870119,0.58,0.041,0.00781517510682031
"DEB3","Rheinhessen-Pfalz","Germany",2017,-0.00075344101783149,1005100,75141.11,3481.9225,0.686,0.097,81.1,1.59,0.172,0.557,0.271,0.23066015417214,0.380737005134173,0.402387522812833,0.216876941478654,0.232704155649532,67456036426.1013,32936.2312146504,2048080,0.00471432005376581,0.581,0.038,0.00459259403929534
"DEB3","Rheinhessen-Pfalz","Germany",2018,-0.00312484789486494,1014900,75736.39,3586.94083333333,0.683,0.088,81,1.6,0.172,0.543,0.285,0.248816144326444,0.371590640032801,0.407686688264814,0.220807851561823,0.255489366305717,67456036426.1013,32833.3105018746,2054500,0.00313464317800086,0.582,0.035,0.00525237284010708
"DEB3","Rheinhessen-Pfalz","Germany",2019,-0.00279576364148197,1024400,76679.81,3691.24666666667,0.691,0.088,81.3,1.54,0.166,0.533,0.301,0.24139592316517,0.363640216783177,0.410674423993083,0.22568535922374,0.253292379826051,67456036426.1013,32741.5163261439,2060260,0.00280360184959844,0.594,0.033,0.0042999427256754
"DEC0","Saarland","Germany",2009,-0.0997061968484218,517200,55140.55,2727.40916666667,0.62,0.119,79.3,1.23,0.162,0.642,0.197,0.167543403354936,0.309547369203271,0.450456229002319,0.240004223980476,0.150219167514114,2.8517e+10,28180.5245370279,1011940,-0.00651302703583637,0.513,0.084,-0.00205348143170544
"DEC0","Saarland","Germany",2010,0.0583782251324159,519400,57853.52,2831.40416666667,0.618,0.098,79.6,1.27,0.157,0.63,0.213,0.202020949772366,0.334189584335789,0.429899692786024,0.235918125624607,0.182043828845697,29981790839.0966,29825.6535428001,1005235,-0.00662588691029112,0.514,0.069,0.000210895959651226
"DEC0","Saarland","Germany",2011,0.0513491151165898,525100,60536.05,2910.49083333333,0.623,0.112,79.6,1.27,0.157,0.625,0.218,0.193259025400418,0.353230152528654,0.421540423772465,0.225236431677465,0.175912440780002,31353098027.317,31357.1744599968,999870,-0.00533706048834352,0.522,0.058,0.00121915849060378
"DEC0","Saarland","Germany",2012,-0.0111530131575014,525600,60913.99,2950.99583333333,0.639,0.097,80,1.27,0.158,0.614,0.229,0.18807071472783,0.35758298618114,0.41288972035413,0.229534248099646,0.175114035804166,30885588212.0634,31007.4474806624,996070,-0.00380049406422835,0.528,0.062,0.00185127551276517
"DEC0","Saarland","Germany",2013,-0.0207171430129457,521700,60794.19,3027.4525,0.645,0.107,79.6,1.25,0.161,0.614,0.226,0.19507114854582,0.346043523693974,0.412086486334851,0.241877003134884,0.184586527599208,30137627444.1812,30365.0617567391,992510,-0.00357404600078308,0.532,0.059,0.00242617202849342
"DEC0","Saarland","Germany",2014,0.0337612627995367,521400,63781.45,3082.30166666667,0.645,0.103,80.2,1.36,0.168,0.632,0.199,0.195861308748372,0.361709590139292,0.396048368239971,0.242242041620737,0.188703500662921,31072555513.8158,31390.2245866326,989880,-0.0026498473567017,0.529,0.058,0.00355396613730957
"DEC0","Saarland","Germany",2015,0.00054521760729267,523200,65063.58,3137.99166666667,0.65,0.105,79.7,1.38,0.159,0.644,0.197,0.200891646933943,0.360003266105985,0.399098554748102,0.240898179145913,0.197355265373211,31166130725.5646,31407.3390897741,992320,0.00246494524588839,0.533,0.056,0.0125745727184779
"DEC0","Saarland","Germany",2016,-0.00880586820249178,528500,64838.7,3195.84333333333,0.668,0.117,80.2,1.49,0.158,0.612,0.23,0.192765109155443,0.347326623555534,0.407847522730588,0.244832336590979,0.191771802514846,31010294120.4801,31130.7702011586,996130,0.00383948726217349,0.55,0.048,0.00575828456125205
"DEC0","Saarland","Germany",2017,0.0198213249755909,532300,66400.52,3265.26166666667,0.669,0.114,80.2,1.51,0.153,0.618,0.23,0.183648545128031,0.349640206457446,0.405458438508584,0.244907634153386,0.185096594430409,31602418283.2778,31747.8233140562,995420,-0.0007127583749109,0.551,0.045,0.00250949348013904
"DEC0","Saarland","Germany",2018,-0.00284087031318941,535000,67029.7,3366.21916666667,0.675,0.087,79.7,1.47,0.152,0.603,0.245,0.195118328547381,0.340154346965046,0.411563026042182,0.24828572135855,0.200716520151443,31415450981.5254,31657.6318652949,992350,-0.00308412529384581,0.559,0.036,0.002060764851111
"DEC0","Saarland","Germany",2019,-0.0162235679310984,535100,67015.98,3445.9575,0.675,0.085,80.2,1.45,0.159,0.591,0.25,0.215124339312018,0.319615160855088,0.424242142919034,0.256142696225878,0.225762418615663,30792104561.1872,31144.0321241906,988700,-0.0036781377538167,0.561,0.037,0.00194902397087084
"DED2","Dresden","Germany",2009,-0.0311548654514703,762700,47701.02,2380.59583333333,0.667,0.134,80.6,1.49,0.041,0.621,0.338,0.258811879366851,0.302248152088271,0.40642714583097,0.291324702080759,0.23204974202646,36379700000,22562.9852353256,1612362,-0.00728178801851262,0.521,0.12,-0.00356185521613633
"DED2","Dresden","Germany",2010,0.0337020622133249,767000,49179.89,2452.92333333333,0.673,0.123,NA,1.54,0.039,0.625,0.336,0.292009541022564,0.311808047363098,0.400481178888276,0.287716670548727,0.265313250902888,37329458541.161,23323.4043674448,1600515,-0.00734760556252256,0.533,0.103,-0.00291906042742492
"DED2","Dresden","Germany",2011,0.0290758404727969,772100,50731.18,2511.93666666667,0.677,0.099,81.1,1.53,0.038,0.623,0.339,0.309573442463506,0.311672245463258,0.402933205167947,0.285394549368795,0.284678793091885,38237832476.9928,24001.5519521152,1593140,-0.00460789183481567,0.542,0.086,0.000912663042795988
"DED2","Dresden","Germany",2012,0.00317993592787265,777900,51171.2,2589.14583333333,0.672,0.095,81.1,1.58,0.039,0.626,0.335,0.288909833841886,0.301506638213849,0.407287352014118,0.291208806575845,0.269569069245468,38320420176.2242,24077.8753494924,1591520,-0.00101685978633391,0.539,0.075,0.00273386448175329
"DED2","Dresden","Germany",2013,0.00994583074035332,784500,52564.37,2642.5325,0.676,0.097,81,1.56,0.039,0.62,0.341,0.241047106862941,0.305857476522086,0.403930696327143,0.290211827150771,0.230987931012187,38692064822.7654,24317.3498223058,1591130,-0.00024504875841962,0.54,0.072,0.00300101185949608
"DED2","Dresden","Germany",2014,0.0283502336445729,788600,54708.49,2726.21583333333,0.686,0.098,81.6,1.62,0.041,0.649,0.31,0.241101244345348,0.316977216610839,0.394650319132228,0.288375038942113,0.235242552594738,39806998762.3892,25006.752371385,1591850,0.00045250859452087,0.546,0.074,0.00376668655966328
"DED2","Dresden","Germany",2015,0.0335075900599636,790100,57588.76,2840.84833333333,0.693,0.077,81,1.61,0.036,0.653,0.311,0.227871359946832,0.327000043981176,0.391833184286014,0.281171658530149,0.225846259850057,41293577348.5542,25844.6683785764,1597760,0.00371266136884757,0.552,0.062,0.00985129180853194
"DED2","Dresden","Germany",2016,0.00966196246987729,795000,58721.16,2923.445,0.695,0.073,81.7,1.69,0.047,0.639,0.314,0.250422903149825,0.328950843308138,NA,0.282392239994861,0.251871878250083,41789103543.9426,26094.3785944966,1601460,0.0023157420388544,0.562,0.049,0.00122950307844092
"DED2","Dresden","Germany",2017,0.0220913952986748,804500,60200.64,3008.11833333333,0.705,0.081,81.7,1.65,0.05,0.635,0.315,0.235306787404967,0.329061513292059,NA,0.283182028568417,0.240747701196363,42656274385.8721,26670.8398271009,1599360,-0.001311303435615,0.57,0.043,0.00251913265306122
"DED2","Dresden","Germany",2018,0.0141679308014504,814500,61519.43,3113.46,0.704,0.067,81.5,1.62,0.05,0.628,0.322,0.243438857907256,0.325501304476858,0.388809404635876,0.285689290887266,0.25423743545736,43234388280.4919,27048.7104401878,1598390,-0.00060649259703881,0.568,0.04,0.00386639055549647
"DED2","Dresden","Germany",2019,0.0140123619818326,820900,63552.67,3245.7575,0.716,0.059,81.9,1.6,0.048,0.637,0.315,0.247571720919151,0.324574652297665,0.386114455652795,0.289313019319869,0.265631941163387,43812502175.1116,27427.7267620175,1597380,-0.00063188583512159,0.583,0.035,0.00324155805130902
"DED4","Chemnitz","Germany",2009,-0.0475006158697781,708200,44335.94,2195.66833333333,0.663,0.146,NA,NA,0.04,0.668,0.293,0.215605552556051,0.32889090960757,0.412797306129408,0.258308232218465,0.1933113797628,31399600000,20447.0671434237,1535653,-0.0130365175453762,0.511,0.125,-0.0058978167593851
"DED4","Chemnitz","Germany",2010,0.0568005722137545,711000,46464.57,2276.3925,0.665,0.135,NA,NA,0.035,0.674,0.29,0.224723450955045,0.351501747157083,0.396847037912299,0.251654581321915,0.203861011151018,32745349207.8231,21608.4722572632,1515394,-0.013192433446879,0.513,0.115,-0.00545864639823043
"DED4","Chemnitz","Germany",2011,0.0465435357915569,707600,48832.04,2370.2425,0.667,0.12,80.2,1.48,0.032,0.682,0.287,0.237309828777391,0.358629316431374,0.393483159832485,0.247887523736141,0.21723824378194,33883996997.2724,22614.20695917,1498350,-0.0112472399917117,0.525,0.088,-0.00293923315647212
"DED4","Chemnitz","Germany",2012,0.00226540482302494,709200,49160.58,2432.62666666667,0.664,0.107,80.6,1.54,0.035,0.691,0.274,0.231642946325077,0.356137219275585,0.38882307296839,0.255039707756025,0.215405257786808,33676986692.5889,22665.4372926842,1485830,-0.00835585811058831,0.524,0.079,-0.00132585827449977
"DED4","Chemnitz","Germany",2013,-0.00786474697912425,705600,49889.47,2493.095,0.676,0.101,80,1.54,0.033,0.671,0.297,0.21613057118575,0.34810452519138,0.392604504655358,0.259290970153262,0.206303679403873,33159369817.1899,22487.179363206,1474590,-0.00756479543420176,0.534,0.074,-0.000732406974141965
"DED4","Chemnitz","Germany",2014,0.0361017804060703,704500,52355.94,2569.435,0.686,0.095,80.9,1.6,0.034,0.718,0.248,0.230551924779694,0.366948963672833,0.377652557839765,0.255395466783922,0.22409789173411,34160071479.3105,23299.0065745284,1466160,-0.00571684332594145,0.546,0.063,0.00238991651661483
"DED4","Chemnitz","Germany",2015,0.0112596545972797,702200,53928.74,2679.2,0.675,0.101,80.4,1.66,0.04,0.701,0.258,0.208841566341104,0.367859417979633,0.37763216993844,0.254508412081928,0.206172307211663,34505119025.0131,23561.3453410173,1464480,-0.00114585038467834,0.539,0.054,0.00843097891401726
"DED4","Chemnitz","Germany",2016,0.0202045947246848,704900,55416.32,2761.06416666667,0.681,0.111,80.8,1.74,0.04,0.721,0.239,0.225520916266691,0.374354541525443,0.371641909874662,0.254006392029299,0.226016350703219,35091708964.0764,24037.3927748009,1459880,-0.00314104665137114,0.551,0.044,-0.00146861385867332
"DED4","Chemnitz","Germany",2017,0.0239613855654164,707700,57017.86,2837.1275,0.686,0.087,80.9,1.73,0.044,0.714,0.242,0.204711893585016,0.376945986750377,0.36966941944213,0.25338734383293,0.208642234323143,35678298903.1397,24613.3620110653,1449550,-0.00707592404855194,0.556,0.041,0.000550515677279156
"DED4","Chemnitz","Germany",2018,0.0051690279842339,708600,57996.85,2924.3325,0.681,0.079,80.5,1.7,0.049,0.704,0.247,0.210845797206328,0.37357055870734,0.369404083307906,0.257030758471338,0.219067755679284,35643766814.4623,24740.5891680866,1440700,-0.00610534303749439,0.549,0.034,0.00187061844936489
"DED4","Chemnitz","Germany",2019,0.0113630269246899,707200,59839.48,3053.835,0.691,0.078,80.8,1.68,0.054,0.693,0.253,0.240008287089973,0.369766807582163,0.367944172287552,0.262289020130286,0.255523065317572,35816336144.1588,25021.7171489362,1431410,-0.00644825432081627,0.553,0.037,0.000755898030613172
"DED5","Leipzig","Germany",2009,-0.0166933337988068,488600,47211.24,2387.51666666667,0.67,0.143,NA,NA,0.053,0.599,0.347,0.217657638492704,0.249146658673139,0.479887252579363,0.270966088747498,0.195151026494659,23068800000,23750.9021591074,971281,-0.00326743392528208,0.529,0.131,0.000277983405420265
