"NUTS","Name","Year","GDP_EUR","GDP_EUR_to_keep","GDP_capita","GDP_growth","Population_abs","Pop_growth"
"EE00","Eesti","2013",18910800000,16263901183.9964,12339.8620664512,0.0182043323449305,1317997,-0.0035533459288106
"EE00","Eesti","2014",20048200000,16753623766.5484,12737.0469568832,0.0321871418248535,1315346,-0.00201138545838875
"EE00","Eesti","2015",20631400000,17064114996.8981,12972.4883814741,0.0184847732278869,1315408,4.71358866792464e-05
"EE00","Eesti","2016",21747900000,17602553438.4474,13377.9250948269,0.0312535807649533,1315791,0.000291164414387019
"EE00","Eesti","2017",23833600000,18622112680.994,14135.6647305032,0.056641043383427,1317385,0.00121143859473123
"EE00","Eesti","2018",25932200000,19326797092.9756,14619.6056916043,0.0342354583478999,1321978,0.00348645232790718
"EE00","Eesti","2019",2.7951e+10,20106416255.8088,15152.9364750511,0.036480517648508,1326899,0.00372245226471242
"EL30","Attiki","2000",64920700000,86471822672.0902,22265.2625124147,NA,3883710,NA
"EL30","Attiki","2001",68948300000,90262102325.2517,23173.3628899154,0.0407855230538758,3895080,0.00292761302980913
"EL30","Attiki","2002",75416900000,94845752710.4309,24284.7401814411,0.0479592580846062,3905570,0.002693141090812
"EL30","Attiki","2003",82494200000,100575183920.258,25716.3512534593,0.0589510557379681,3910943,0.00137572748664087
"EL30","Attiki","2004",90814700000,106745470352.155,27406.676717189,0.0657295993148464,3894871,-0.00410949482004724
"EL30","Attiki","2005",9.4039e+10,107803227716.633,27837.0696336186,0.0157039440013414,3872650,-0.00570519537104053
"EL30","Attiki","2006",104333600000,115383892440.274,29996.6365905217,0.0775788179333,3846561,-0.00673673066246627
"EL30","Attiki","2007",112007900000,120231929457.914,31476.1645661288,0.0493231289828871,3819777,-0.0069631028859285
"EL30","Attiki","2008",116716900000,120408187212.888,31765.9052107811,0.00920508100799866,3790485,-0.00766851049158105
"EL30","Attiki","2009",116000900000,116000900000,30862.5401110138,-0.0284381979286619,3758631,-0.00840367393618495
"EL30","Attiki","2010",108739100000,109213606008.377,28847.7438323513,-0.0652829051469911,3785863,0.00724519113475092
"EL30","Attiki","2011",98648600000,97578274999.114,25492.1125359285,-0.116322139988627,3827783,0.0110727725752358
"EL30","Attiki","2012",90148100000,89468731593.2341,23381.4955570698,-0.0827949027717509,3826476,-0.000341450912969727
"EL30","Attiki","2013",86155800000,87793966669.0294,22951.6569513738,-0.0183837088028367,3825169,-0.000341567541518619
"EL30","Attiki","2014",84639900000,88410974228.7556,23120.8469309462,0.00737158018398726,3823864,-0.000341161397052
"EL30","Attiki","2015",83616800000,88146587596.2948,23059.5874950445,-0.00264953252295018,3822557,-0.000341800859026367
"EL30","Attiki","2016",83007400000,87705837791.5425,22952.1268797947,-0.00466012738835224,3821251,-0.000341656121805378
"EL30","Attiki","2017",84535200000,89116216083.2863,23329.1821620741,0.016427901616878,3819946,-0.0003415111962025
"EL30","Attiki","2018",85687800000,90438360080.2256,23683.4013585012,0.0151835239643733,3818639,-0.000342151433554296
"EL30","Attiki","2019",87940800000,92730237981.474,24291.8784915324,0.0256921344962485,3817335,-0.000341482921009292
"EL41","Voreio Aigaio","2000",1920100000,2566220252.51881,13036.4249556455,NA,196850,NA
"EL41","Voreio Aigaio","2001",2030900000,2639188209.41206,13323.8500071288,0.022047843059827,198080,0.00624841249682499
"EL41","Voreio Aigaio","2002",2116500000,2687797426.98635,13480.7775453223,0.011777942419762,199380,0.00656300484652666
"EL41","Voreio Aigaio","2003",2490200000,3038888056.37036,15250.1031583799,0.131248038706163,199270,-0.000551710301936002
"EL41","Voreio Aigaio","2004",2.638e+09,3133508225.99158,15733.6223438019,0.0317059616187775,199160,-0.000552014854217895
"EL41","Voreio Aigaio","2005",2797200000,3241552767.50414,16273.6722099711,0.0343245728395135,199190,0.000150632657160072
"EL41","Voreio Aigaio","2006",3040600000,3422457004.84632,17225.9764689265,0.0585180927001787,198680,-0.00256036949646067
"EL41","Voreio Aigaio","2007",3304400000,3584632078.1788,18064.060059357,0.048652312508512,198440,-0.0012079726192873
"EL41","Voreio Aigaio","2008",3513500000,3649372194.23543,18329.3430147435,0.01468567722399,199100,0.00332594235033259
"EL41","Voreio Aigaio","2009",3395500000,3395500000,16991.0928742994,-0.0730113534002615,199840,0.00371672526368659
"EL41","Voreio Aigaio","2010",3174800000,3214487501.59418,16096.0987731675,-0.0526743104609664,199706,-0.000670536429143315
"EL41","Voreio Aigaio","2011",2896900000,2947082674.40378,14806.7076694473,-0.0801058145759924,199037,-0.00334992438885161
"EL41","Voreio Aigaio","2012",2.693e+09,2763363649.40696,13910.9256591188,-0.0604983923723234,198647,-0.00195943467797445
"EL41","Voreio Aigaio","2013",2568100000,2709341378.65068,13665.8043784113,-0.0176207742542865,198257,-0.00196328160002416
"EL41","Voreio Aigaio","2014",2558100000,2744526224.33363,13870.5606510112,0.0149831116361797,197867,-0.0019671436569705
"EL41","Voreio Aigaio","2015",2495100000,2701221798.87769,13678.6653578781,-0.0138347178575726,197477,-0.00197102093830704
"EL41","Voreio Aigaio","2016",2.433e+09,2658025634.4854,13486.4914884995,-0.014049168127933,197088,-0.00196984965337736
"EL41","Voreio Aigaio","2017",2433500000,2641786474.93942,13430.7410633585,-0.00413379752536918,196697,-0.00198388537100179
"EL41","Voreio Aigaio","2018",2466800000,2671558267.44038,13609.0137306701,0.0132734795846784,196308,-0.00197766107261422
"EL41","Voreio Aigaio","2019",2528400000,2720167485.01467,13884.2142376641,0.0202219288216153,195918,-0.00198667400207837
"EL42","Notio Aigaio","2000",4859600000,6326193985.12959,20500.3207658369,NA,308590,NA
"EL42","Notio Aigaio","2001",5071100000,6326193985.12959,20176.6727853849,-0.0157874593353322,313540,0.0160407012540912
"EL42","Notio Aigaio","2002",5158300000,6461162365.36724,20408.6116597721,0.0114953975243702,316590,0.00972762645914397
"EL42","Notio Aigaio","2003",5.784e+09,6949815491.62671,21940.1113502104,0.0750418360626235,316763,0.000546448087431694
"EL42","Notio Aigaio","2004",6299100000,7374152699.60392,23386.3252756856,0.0659164350805046,315319,-0.0045586132218725
"EL42","Notio Aigaio","2005",6661900000,7611984305.4687,24290.1818112647,0.0386489337219124,313377,-0.00615884231524266
"EL42","Notio Aigaio","2006",7178100000,7952784746.02182,25561.463423014,0.0523372620932701,311124,-0.00718942360160446
"EL42","Notio Aigaio","2007",7683200000,8235605811.96581,26668.3261617462,0.0433020097642608,308816,-0.00741826410048727
"EL42","Notio Aigaio","2008",8.183e+09,8486321723.29928,27705.2817052803,0.0388834131262997,306307,-0.00812457903735558
"EL42","Notio Aigaio","2009",7599100000,7599100000,25030.6332182666,-0.0965392994543672,303592,-0.00886365639701345
"EL42","Notio Aigaio","2010",7211300000,7219857861.16323,23621.4018732704,-0.0563002674645799,305649,0.0067755408574666
"EL42","Notio Aigaio","2011",6564400000,6641225814.74533,21432.2968171986,-0.0926746459764092,309870,0.0138099584817879
"EL42","Notio Aigaio","2012",6.08e+09,6261878066.84733,20097.2404008208,-0.0622918032427811,311579,0.00551521605834705
"EL42","Notio Aigaio","2013",6080900000,6371183445.20881,20336.5064899033,0.0119054200631801,313288,0.00548496528970181
"EL42","Notio Aigaio","2014",6172600000,6506257434.50768,20654.98222049,0.0156602969514373,314997,0.00545504455963842
"EL42","Notio Aigaio","2015",6087600000,6429057210.75672,20299.7644842748,-0.0171976781399902,316706,0.00542544849633489
"EL42","Notio Aigaio","2016",5854800000,6236215064.97116,19585.1184141851,-0.0352046483417708,318416,0.00539932934646012
"EL42","Notio Aigaio","2017",5920100000,6248993761.37864,19520.4193391934,-0.00330348143030876,320126,0.00537033314908799
"EL42","Notio Aigaio","2018",6133900000,6422615058.02238,19956.1735108017,0.0223229923515703,321836,0.0053416467266014
"EL42","Notio Aigaio","2019",6355700000,6531920436.38385,20188.5371365551,0.011643696404404,323546,0.00531326514125207
"EL43","Kriti","2000",6983500000,9107936256.35127,15767.7687383814,NA,577630,NA
"EL43","Kriti","2001",7550600000,9521976002.39107,16283.8409617633,0.0327295657327608,584750,0.0123262295933383
"EL43","Kriti","2002",8079900000,10037128173.8233,16968.9402769624,0.0420723413356742,591500,0.0115433946130825
"EL43","Kriti","2003",8800700000,10497137589.5518,17648.4769238753,0.0400459095159538,594790,0.00556213017751479
"EL43","Kriti","2004",9678800000,11288316258.3438,18862.2735994784,0.0687762848226898,598460,0.00617024496040619
"EL43","Kriti","2005",9.867e+09,11242346588.6551,18656.7095183377,-0.0108981602910456,602590,0.00690104601811316
"EL43","Kriti","2006",10692900000,11821918841.4198,19481.1133765404,0.044188063141167,606840,0.00705288836522345
"EL43","Kriti","2007",11200500000,11923135506.426,19512.2173050535,0.00159661965473366,611060,0.00695405708259179
"EL43","Kriti","2008",11807500000,12107118424.7946,19662.7122239819,0.00771285582645975,615740,0.00765882237423494
"EL43","Kriti","2009",11509200000,11509200000,18541.992234699,-0.0569972227898475,620710,0.00807158865755027
"EL43","Kriti","2010",10863100000,10828306842.6153,17378.399336557,-0.0627544701461166,623090,0.00383431876399607
"EL43","Kriti","2011",9588200000,9595569169.73852,15399.0832828971,-0.113895187659561,623126,5.77765651831999e-05
"EL43","Kriti","2012",8731800000,8822736672.97643,14156.0155202189,-0.0807234911222792,623250,0.000198996671620186
"EL43","Kriti","2013",8.608e+09,8859533256.65016,14212.2505412492,0.0039725176162754,623373,0.000197352587244284
"EL43","Kriti","2014",8821500000,9181529423.69873,14725.9070621236,0.0361418143722913,623495,0.000195709470894633
"EL43","Kriti","2015",8825800000,9199979835.34249,14752.635973648,0.00181509440550713,623616,0.000194067314092334
"EL43","Kriti","2016",8605600000,9052793500.64758,14513.7758171662,-0.0161910154164005,623738,0.000195633210180624
"EL43","Kriti","2017",8824400000,9227603333.00124,14791.120671113,0.0191090766069875,623861,0.000197198182570246
"EL43","Kriti","2018",9013200000,9374789667.69616,15024.1107012469,0.0157520201014194,623983,0.000195556381950467
"EL43","Kriti","2019",9251100000,9512802916.37609,15242.3360792049,0.014525011316634,624104,0.000193915539365656
"EL51","Anatoliki Makedonia, Thraki","2000",5950800000,7892921585.24596,13526.1624685037,NA,583530,NA
"EL51","Anatoliki Makedonia, Thraki","2001",6280400000,8135638336.10198,13862.5244276547,0.0248675084255584,586880,0.00574092163213545
"EL51","Anatoliki Makedonia, Thraki","2002",6685600000,8371098823.60918,14169.3305973513,0.022132056199272,590790,0.00666235005452563
"EL51","Anatoliki Makedonia, Thraki","2003",7206100000,8699418449.33383,14662.7649575827,0.0348241123207084,593300,0.00424854855363158
"EL51","Anatoliki Makedonia, Thraki","2004",7610600000,8970529274.16348,15054.254672356,0.0266995833259123,595880,0.00434855890780381
"EL51","Anatoliki Makedonia, Thraki","2005",7867800000,9084736549.47961,15175.1186808533,0.00802856143514222,598660,0.00466536886621467
"EL51","Anatoliki Makedonia, Thraki","2006",8141300000,9106189849.81524,15139.1352449131,-0.00237121281862181,601500,0.00474392810610363
"EL51","Anatoliki Makedonia, Thraki","2007",8906300000,9577110824.82964,15851.1574584645,0.0470318946249323,604190,0.00447215295095594
"EL51","Anatoliki Makedonia, Thraki","2008",9450300000,9684167000.0339,15953.0953479736,0.00643094296276249,607040,0.00471705920323077
"EL51","Anatoliki Makedonia, Thraki","2009",9.306e+09,9.306e+09,15271.5099200814,-0.0427243373793786,609370,0.00383829731154454
"EL51","Anatoliki Makedonia, Thraki","2010",9160100000,9241745262.23006,15171.5925558814,-0.00654272987562169,609148,-0.000364310681523541
"EL51","Anatoliki Makedonia, Thraki","2011",8011300000,8064232498.22016,13305.2724552505,-0.123014119563038,606093,-0.00501520156021197
"EL51","Anatoliki Makedonia, Thraki","2012",7472100000,7571858222.87012,12579.6346701856,-0.0545376118756993,601914,-0.00689498146324079
"EL51","Anatoliki Makedonia, Thraki","2013",6982700000,7229236396.92172,12094.4038601146,-0.0385727266961971,597734,-0.00694451366806554
"EL51","Anatoliki Makedonia, Thraki","2014",6813400000,7179283859.37553,12095.4182085801,8.38692404542328e-05,593554,-0.0069930771881807
"EL51","Anatoliki Makedonia, Thraki","2015",6786100000,7136482421.94121,12108.5803275021,0.00108819047800161,589374,-0.00704232470845113
"EL51","Anatoliki Makedonia, Thraki","2016",6807600000,7207888259.82303,12317.0918700859,0.0172201477748963,585194,-0.00709227078221978
"EL51","Anatoliki Makedonia, Thraki","2017",6806900000,7186434959.48741,12368.781061192,0.00419654181776926,581014,-0.00714293037864366
"EL51","Anatoliki Makedonia, Thraki","2018",6.888e+09,7286340034.57979,12631.6063799634,0.0212490881252645,576834,-0.00719431889765135
"EL51","Anatoliki Makedonia, Thraki","2019",6941800000,7329141472.0141,12798.5734328015,0.0132181963097764,572653,-0.00724818578655211
"EL52","Kentriki Makedonia","2000",2.007e+10,26403268617.2641,14368.4220186571,NA,1837590,NA
"EL52","Kentriki Makedonia","2001",21505200000,27670067356.0521,14961.5646914703,0.0412809891053456,1849410,0.00643233800793431
"EL52","Kentriki Makedonia","2002",22602800000,28216541826.3945,15192.6460230957,0.0154449976583758,1857250,0.00423918979566456
"EL52","Kentriki Makedonia","2003",24513500000,29607444500.2411,15858.1292649469,0.0438029847361365,1867020,0.00526046574236102
"EL52","Kentriki Makedonia","2004",26694300000,31296509485.2918,16682.04081175,0.051955153917451,1876060,0.00484194063266596
"EL52","Kentriki Makedonia","2005",2.689e+10,30874243239.0291,16375.5208413268,-0.0183742489232704,1885390,0.00497318849077322
"EL52","Kentriki Makedonia","2006",29549800000,32737158022.1829,17278.0069045104,0.0551118997635782,1894730,0.00495388222065461
"EL52","Kentriki Makedonia","2007",31951500000,34103239909.0178,17924.6395224498,0.0374251857585887,1902590,0.00414834831348002
"EL52","Kentriki Makedonia","2008",33304400000,33929390110.9146,17764.6366435148,-0.0089264210158676,1909940,0.00386315496244593
"EL52","Kentriki Makedonia","2009",32439100000,32439100000,16913.5113715758,-0.0479112119779694,1917940,0.00418861325486665
"EL52","Kentriki Makedonia","2010",30135700000,30178739757.5952,15866.7702190659,-0.0618878676056,1902009,-0.00830630780942052
"EL52","Kentriki Makedonia","2011",27534800000,27297546972.834,14534.0419836405,-0.0839949288371181,1878180,-0.0125283318848649
"EL52","Kentriki Makedonia","2012",25475600000,25384886326.6356,13572.4611880598,-0.0661605901966614,1870323,-0.00418330511452576
"EL52","Kentriki Makedonia","2013",23965800000,24391429112.0399,13096.3224588716,-0.0350812371161591,1862464,-0.00420194800577227
"EL52","Kentriki Makedonia","2014",2.3419e+10,24366504036.0071,13138.3651824926,0.00321026942892003,1854607,-0.00421860503075496
"EL52","Kentriki Makedonia","2015",2.3817e+10,24838516145.3143,13449.8676296464,0.0237093765340681,1846748,-0.00423755544975297
"EL52","Kentriki Makedonia","2016",23801400000,24962724369.394,13574.8946072297,0.00929577755157092,1838889,-0.00425558874302287
"EL52","Kentriki Makedonia","2017",24036500000,25086828304.4527,13700.9304072147,0.00928447723769797,1831031,-0.00427323237019744
"EL52","Kentriki Makedonia","2018",24600600000,25682944348.8185,14086.9486048875,0.0281745973594281,1823173,-0.00429157125138788
"EL52","Kentriki Makedonia","2019",25044800000,26154956458.1257,14407.94377732,0.0227867071454482,1815315,-0.0043100682162362
"EL53","Dytiki Makedonia","2000",3285800000,4358794786.0853,15210.227121071,NA,286570,NA
"EL53","Dytiki Makedonia","2001",3533100000,4529695538.18676,15787.8621804286,0.0379767543745234,286910,0.0011864465924556
"EL53","Dytiki Makedonia","2002",3893300000,4793889937.57066,16647.7633614761,0.0544659670334287,287960,0.00365968422153288
"EL53","Dytiki Makedonia","2003",4324100000,5120252581.55959,17780.5069332208,0.0680417871848113,287970,3.47270454229754e-05
"EL53","Dytiki Makedonia","2004",4565800000,5337800157.30227,18552.7098721013,0.0434297481945106,287710,-0.000902871826926416
"EL53","Dytiki Makedonia","2005",4.76e+09,5551467377.804,19314.8263092478,0.0410784431169545,287420,-0.00100795940356609
"EL53","Dytiki Makedonia","2006",4925600000,5578629864.49065,19434.3489444022,0.00618812891406656,287050,-0.0012873147310556
"EL53","Dytiki Makedonia","2007",4978800000,5407729112.38919,18857.3738968135,-0.0296884165885548,286770,-0.000975439818846891
"EL53","Dytiki Makedonia","2008",4801600000,4910465716.29881,17128.1374177642,-0.0917008109671888,286690,-0.000278969208773582
"EL53","Dytiki Makedonia","2009",5038600000,5038600000,17583.0541596873,0.0265596153760043,286560,-0.000453451463252991
"EL53","Dytiki Makedonia","2010",5093500000,5015317868.55429,17593.2236830624,0.000578370701856531,285071,-0.00519611948632049
